BR,PT,TY,LAB,V,L2-NORM,C_in,C_SR,U(3),U(4),stability,system_id
1,7616,,0,1.87827E+01,2.74704E+01,1.62939E-01,2.74700E+01,0.00000E+00,0.00000E+00,4,P1
1,7716,,0,1.88327E+01,2.74688E+01,1.62883E-01,2.74683E+01,0.00000E+00,0.00000E+00,4,P1
1,7816,,0,1.88826E+01,2.74672E+01,1.62828E-01,2.74667E+01,0.00000E+00,0.00000E+00,4,P1
1,7916,,0,1.89326E+01,2.74656E+01,1.62772E-01,2.74651E+01,0.00000E+00,0.00000E+00,4,P1
1,8016,,0,1.89826E+01,2.74639E+01,1.62717E-01,2.74635E+01,0.00000E+00,0.00000E+00,4,P1
1,8116,,0,1.90326E+01,2.74623E+01,1.62661E-01,2.74618E+01,0.00000E+00,0.00000E+00,4,P1
1,8216,,0,1.90825E+01,2.74607E+01,1.62606E-01,2.74602E+01,0.00000E+00,0.00000E+00,4,P1
1,8316,,0,1.91325E+01,2.74590E+01,1.62551E-01,2.74586E+01,0.00000E+00,0.00000E+00,4,P1
1,8416,,0,1.91825E+01,2.74574E+01,1.62495E-01,2.74569E+01,0.00000E+00,0.00000E+00,4,P1
1,8516,,0,1.92325E+01,2.74558E+01,1.62440E-01,2.74553E+01,0.00000E+00,0.00000E+00,4,P1
1,8616,,0,1.92824E+01,2.74541E+01,1.62385E-01,2.74536E+01,0.00000E+00,0.00000E+00,4,P1
1,8716,,0,1.93324E+01,2.74525E+01,1.62330E-01,2.74520E+01,0.00000E+00,0.00000E+00,4,P1
1,8816,,0,1.93824E+01,2.74508E+01,1.62275E-01,2.74503E+01,0.00000E+00,0.00000E+00,4,P1
1,8916,,0,1.94323E+01,2.74491E+01,1.62219E-01,2.74487E+01,0.00000E+00,0.00000E+00,4,P1
1,9016,,0,1.94823E+01,2.74475E+01,1.62164E-01,2.74470E+01,0.00000E+00,0.00000E+00,4,P1
1,9116,,0,1.95323E+01,2.74458E+01,1.62109E-01,2.74453E+01,0.00000E+00,0.00000E+00,4,P1
1,9216,,0,1.95823E+01,2.74442E+01,1.62055E-01,2.74437E+01,0.00000E+00,0.00000E+00,4,P1
1,9316,,0,1.96322E+01,2.74425E+01,1.62000E-01,2.74420E+01,0.00000E+00,0.00000E+00,4,P1
1,9416,,0,1.96822E+01,2.74408E+01,1.61945E-01,2.74403E+01,0.00000E+00,0.00000E+00,4,P1
1,9516,,0,1.97322E+01,2.74392E+01,1.61890E-01,2.74387E+01,0.00000E+00,0.00000E+00,4,P1
1,9616,,0,1.97821E+01,2.74375E+01,1.61835E-01,2.74370E+01,0.00000E+00,0.00000E+00,4,P1
1,9716,,0,1.98321E+01,2.74358E+01,1.61781E-01,2.74353E+01,0.00000E+00,0.00000E+00,4,P1
1,9816,,0,1.98821E+01,2.74341E+01,1.61726E-01,2.74336E+01,0.00000E+00,0.00000E+00,4,P1
1,9916,,0,1.99321E+01,2.74324E+01,1.61671E-01,2.74320E+01,0.00000E+00,0.00000E+00,4,P1
1,17,,0,1.99820E+01,2.74307E+01,1.61617E-01,2.74303E+01,0.00000E+00,0.00000E+00,4,P1
1,53,UZ,4,2.00000E+01,2.74301E+01,1.61597E-01,2.74297E+01,0.00000E+00,0.00000E+00,4,P1
